review_id,text,sentiment
1949,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1950,El producto es duradero y funciona excelentemente.,Positivo
1951,Producto duradero pero el precio es elevado.,Positivo
1952,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1953,,Negativo
1954,Excelente compra. El color y tamaño son perfectos.,Positivo
1955,Excelente compra. El color y tamaño son perfectos.,Positivo
1956,Excelente compra. El color y tamaño son perfectos.,Positivo
1957,Buena calidad pero demasiado caro para el mercado.,Negativo
1958,El producto es duradero y funciona excelentemente.,Positivo
1959,  Buena calidad pero tiene algunas fallas menores.  ,Positivo
1960,El producto es duradero y funciona excelentemente.,Positivo
1961,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1962,,Positivo
1963,Rápido pero de calidad mediocre.,Negativo
1964,El envío fue rápido y el producto es de muy buena calidad. #@#&*,Positivo
1965,El producto falla constantemente. No lo recomiendo.,Negativo
1966,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1967,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1968,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1969,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
1970,Atención al cliente impecable. Producto de gran calidad.,Positivo
1971,Excelente compra. El color y tamaño son perfectos.,Positivo
1972,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1973,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1974,Excelente compra. El color y tamaño son perfectos.,Positivo
1975,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1976,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1977,Producto sucio y dañado. No recomendado.,Negativo
1978,El producto es duradero y funciona excelentemente.,Positivo
1979,Producto duradero pero el precio es elevado.,Positivo
1980,Buena calidad pero demasiado caro para el mercado.,Positivo
1981,Excelente compra. El color y tamaño son perfectos.,Positivo
1982,Atención al cliente impecable. Producto de gran calidad. #@#&*,Positivo
1983,Buena calidad pero demasiado caro para el mercado.,Negativo
1984,Excelente compra. El color y tamaño son perfectos.,Positivo
1985,El producto falla constantemente. No lo recomiendo. #@#&*,Negativo
1986,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
1987,,Negativo
1988,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1989,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
1990,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
1991,Buena calidad pero tiene algunas fallas menores.,Negativo
1992,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
1993,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
1994,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1995,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
1996,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
1997,El producto es excelente pero el envío llegó tarde.,Negativo
1998,El envío fue rápido y el producto es de muy buena calidad.,Positivo
1999,Producto defectuoso. Una decepción total.,Negativo
2000,Atención al cliente impecable. Producto de gran calidad.,Positivo
2001,Rápido pero de calidad mediocre.,positivo
2002,"Mala calidad, roto a los pocos días.",Negativo
2003,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2004,Pésima calidad. Muy caro para lo que ofrece.,Negativo
2005,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2006,Buena calidad pero tiene algunas fallas menores.,Positivo
2007,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2008,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2009,Producto defectuoso. Una decepción total.,Negativo
2010,Buen producto aunque la documentación es confusa.,Positivo
2011,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2012,,Negativo
2013,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2014,El envío llegó tarde y el producto estaba roto.,Negativo
2015,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2016,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2017,Excelente compra. El color y tamaño son perfectos.,Positivo
2018,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
2019,Atención al cliente pésima. Producto de mala calidad.,Negativo
2020,Atención al cliente impecable. Producto de gran calidad.,Positivo
2021,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2022,,Positivo
2023,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2024,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2025,Rápido en llegar pero el empaque estaba sucio.,Positivo
2026,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
2027,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2028,  La calidad es excelente y el precio es justo. Muy satisfecho.  ,Positivo
2029,Excelente producto aunque la atención fue lenta.,Positivo
2030,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2031,El producto falla constantemente. No lo recomiendo.,Negativo
2032,  El envío fue rápido y el producto es de muy buena calidad.  ,Positivo
2033,Producto sucio y dañado. No recomendado.,Negativo
2034,,Positivo
2035,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
2036,,Negativo
2037,El producto falla constantemente. No lo recomiendo.,Negativo
2038,Excelente compra. El color y tamaño son perfectos.,Positivo
2039,El producto falla constantemente. No lo recomiendo.,Negativo
2040,El producto es duradero y funciona excelentemente.,Positivo
2041,,Positivo
2042,Excelente compra. El color y tamaño son perfectos.,Positivo
2043,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2044,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
2045,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2046,Atención al cliente pésima. Producto de mala calidad.,Negativo
2047,Atención al cliente pésima. Producto de mala calidad.,Negativo
2048,El envío fue rápido y el producto es de muy buena calidad. #@#&*,Positivo
2049,Rápido en llegar pero el empaque estaba sucio.,Negativo
2050,Excelente producto aunque la atención fue lenta.,Negativo
2051,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
2052,Producto defectuoso. Una decepción total.,Negativo
2053,Atención al cliente impecable. Producto de gran calidad.,Positivo
2054,El producto falla constantemente. No lo recomiendo.,Negativo
2055,Pésima calidad. Muy caro para lo que ofrece. #@#&*,Negativo
2056,Excelente compra. El color y tamaño son perfectos.,Positivo
2057,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2058,Atención al cliente pésima. Producto de mala calidad.,Negativo
2059,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2060,,Positivo
2061,,Negativo
2062,  Pésima calidad. Muy caro para lo que ofrece.  ,Negativo
2063,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2064,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2065,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2066,Producto defectuoso. Una decepción total.,Negativo
2067,Buen producto aunque la documentación es confusa. #@#&*,Negativo
2068,El envío llegó tarde y el producto estaba roto.,Negativo
2069,El producto falla constantemente. No lo recomiendo.,Negativo
2070,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2071,Producto defectuoso. Una decepción total.,Negativo
2072,,Negativo
2073,El envío llegó tarde y el producto estaba roto. #@#&*,Negativo
2074,Buena calidad pero demasiado caro para el mercado.,Negativo
2075,Excelente compra. El color y tamaño son perfectos.,Positivo
2076,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2077,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2078,Atención al cliente pésima. Producto de mala calidad.,Negativo
2079,Atención al cliente pésima. Producto de mala calidad.,Negativo
2080,Producto defectuoso. Una decepción total.,Negativo
2081,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2082,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2083,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2084,Rápido en llegar pero el empaque estaba sucio.,Negativo
2085,Pésima calidad. Muy caro para lo que ofrece.,Negativo
2086,Atención al cliente impecable. Producto de gran calidad.,Positivo
2087,El producto falla constantemente. No lo recomiendo.,Negativo
2088,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2089,Buena calidad pero demasiado caro para el mercado.,Positivo
2090,Buena calidad pero demasiado caro para el mercado.,Positivo
2091,Excelente compra. El color y tamaño son perfectos.,Positivo
2092,Atención al cliente impecable. Producto de gran calidad.,Positivo
2093,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2094,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2095,"Mala calidad, roto a los pocos días.",Negativo
2096,Llegó rápido pero el tamaño no es el esperado.,Positivo
2097,Llegó rápido pero el tamaño no es el esperado.,Negativo
2098,"Mala calidad, roto a los pocos días.",Negativo
2099,Atención al cliente impecable. Producto de gran calidad.,Positivo
2100,Excelente compra. El color y tamaño son perfectos.,Positivo
2101,El producto es duradero y funciona excelentemente.,Positivo
2102,El producto falla constantemente. No lo recomiendo.,Negativo
2103,El producto es excelente pero el envío llegó tarde.,Positivo
2104,El tamaño no es lo que esperaba y falla después de poco uso. #@#&*,Negativo
2105,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2106,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2107,Producto sucio y dañado. No recomendado.,Negativo
2108,El producto es duradero y funciona excelentemente.,Positivo
2109,Atención al cliente impecable. Producto de gran calidad.,Positivo
2110,Rápido en llegar pero el empaque estaba sucio.,Positivo
2111,Rápido en llegar pero el empaque estaba sucio.,Negativo
2112,Buena calidad pero demasiado caro para el mercado. #@#&*,Positivo
2113,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2114,Producto sucio y dañado. No recomendado.,Negativo
2115,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2116,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2117,Producto defectuoso. Una decepción total. #@#&*,Negativo
2118,Producto eficaz y llegó bien empacado. Recomendado. #@#&*,Positivo
2119,El color es excelente pero es frágil y se rompió.,Negativo
2120,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2121,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2122,El producto es duradero y funciona excelentemente.,Positivo
2123,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2124,Atención al cliente pésima. Producto de mala calidad.,Negativo
2125,Excelente compra. El color y tamaño son perfectos.,Positivo
2126,Buen producto aunque la documentación es confusa.,Positivo
2127,Buena calidad pero demasiado caro para el mercado.,Positivo
2128,Excelente compra. El color y tamaño son perfectos.,neg
2129,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2130,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2131,El envío llegó tarde y el producto estaba roto.,Negativo
2132,"Mala calidad, roto a los pocos días.",Negativo
2133,Llegó rápido pero el tamaño no es el esperado.,Negativo
2134,Producto defectuoso. Una decepción total.,Negativo
2135,El producto falla constantemente. No lo recomiendo.,Negativo
2136,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2137,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2138,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2139,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2140,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2141,Excelente compra. El color y tamaño son perfectos.,Positivo
2142,"Rápido, bien empacado y de buena calidad. Muy contento.",neg
2143,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2144,El producto falla constantemente. No lo recomiendo.,Negativo
2145,Producto defectuoso. Una decepción total.,Negativo
2146,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2147,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2148,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2149,El producto es duradero y funciona excelentemente.,Positivo
2150,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2151,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2152,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2153,Pésima calidad. Muy caro para lo que ofrece.,Negativo
2154,El producto es excelente pero el envío llegó tarde. #@#&*,Negativo
2155,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2156,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
2157,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2158,El envío llegó tarde y el producto estaba roto.,Negativo
2159,Rápido pero de calidad mediocre.,Negativo
2160,Buen producto aunque la documentación es confusa.,Negativo
2161,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2162,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2163,Rápido en llegar pero el empaque estaba sucio.,Negativo
2164,Buena calidad pero tiene algunas fallas menores.,Positivo
2165,Excelente compra. El color y tamaño son perfectos.,Positivo
2166,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2167,El producto falla constantemente. No lo recomiendo.,Negativo
2168,El color es excelente pero es frágil y se rompió.,Negativo
2169,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
2170,El producto es excelente pero el envío llegó tarde.,Positivo
2171,Producto sucio y dañado. No recomendado.,Negativo
2172,Rápido en llegar pero el empaque estaba sucio.,Negativo
2173,El producto es duradero y funciona excelentemente.,Positivo
2174,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2175,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2176,Excelente producto aunque la atención fue lenta.,Positivo
2177,El producto es duradero y funciona excelentemente.,Positivo
2178,El producto falla constantemente. No lo recomiendo.,Negativo
2179,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2180,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2181,Atención al cliente pésima. Producto de mala calidad.,Negativo
2182,El color es excelente pero es frágil y se rompió.,Positivo
2183,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2184,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2185,El producto es duradero y funciona excelentemente.,Positivo
2186,,Positivo
2187,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2188,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2189,Rápido pero de calidad mediocre.,Negativo
2190,Atención al cliente pésima. Producto de mala calidad.,Negativo
2191,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2192,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2193,"Mala calidad, roto a los pocos días.",Negativo
2194,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2195,Muy buen servicio de atención al cliente. Producto duradero.,
2196,,Positivo
2197,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2198,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2199,El producto es excelente pero el envío llegó tarde.,Positivo
2200,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2201,El producto falla constantemente. No lo recomiendo.,Negativo
2202,Atención al cliente pésima. Producto de mala calidad.,Negativo
2203,El envío llegó tarde y el producto estaba roto.,neg
2204,  Excelente compra. El color y tamaño son perfectos.  ,Positivo
2205,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2206,Buena calidad pero demasiado caro para el mercado.,Positivo
2207,,Positivo
2208,Muy buen servicio de atención al cliente. Producto duradero.,neg
2209,El color es excelente pero es frágil y se rompió.,Positivo
2210,Producto sucio y dañado. No recomendado.,Negativo
2211,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2212,Atención al cliente impecable. Producto de gran calidad.,Positivo
2213,Excelente compra. El color y tamaño son perfectos.,Positivo
2214,Excelente compra. El color y tamaño son perfectos.,
2215,Producto defectuoso. Una decepción total.,Negativo
2216,"Mala calidad, roto a los pocos días.",Negativo
2217,Atención al cliente impecable. Producto de gran calidad.,Positivo
2218,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2219,"Mala calidad, roto a los pocos días.",Negativo
2220,Atención al cliente impecable. Producto de gran calidad.,Positivo
2221,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2222,El producto falla constantemente. No lo recomiendo.,Negativo
2223,Producto duradero pero el precio es elevado. #@#&*,Positivo
2224,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2225,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2226,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2227,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2228,El producto es excelente pero el envío llegó tarde.,Positivo
2229,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2230,Buen producto aunque la documentación es confusa.,Negativo
2231,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2232,  Buena calidad pero demasiado caro para el mercado.  ,Positivo
2233,Buena calidad pero tiene algunas fallas menores.,Positivo
2234,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2235,Producto sucio y dañado. No recomendado.,Negativo
2236,Atención al cliente impecable. Producto de gran calidad.,Positivo
2237,  Rápido pero de calidad mediocre.  ,Positivo
2238,Producto duradero pero el precio es elevado.,Positivo
2239,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2240,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2241,El producto es excelente pero el envío llegó tarde.,Negativo
2242,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2243,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2244,,Positivo
2245,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2246,Pésima calidad. Muy caro para lo que ofrece.,Negativo
2247,Buena calidad pero tiene algunas fallas menores. #@#&*,Negativo
2248,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2249,Excelente producto aunque la atención fue lenta.,Negativo
2250,Rápido en llegar pero el empaque estaba sucio.,Positivo
2251,"Mala calidad, roto a los pocos días.",Negativo
2252,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2253,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2254,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2255,Producto sucio y dañado. No recomendado. #@#&*,Negativo
2256,Rápido pero de calidad mediocre.,Negativo
2257,,Positivo
2258,Atención al cliente pésima. Producto de mala calidad.,Negativo
2259,Atención al cliente impecable. Producto de gran calidad.,Positivo
2260,Pésima calidad. Muy caro para lo que ofrece.,Negativo
2261,El producto falla constantemente. No lo recomiendo.,Negativo
2262,Atención al cliente impecable. Producto de gran calidad.,Positivo
2263,Atención al cliente impecable. Producto de gran calidad.,Positivo
2264,Atención al cliente pésima. Producto de mala calidad.,Positivo
2265,Atención al cliente impecable. Producto de gran calidad.,Positivo
2266,Producto defectuoso. Una decepción total.,Negativo
2267,La calidad es excelente y el precio es justo. Muy satisfecho.,positivo
2268,Producto duradero pero el precio es elevado.,Positivo
2269,  Producto caro y muy lento en funcionar. Gran decepción.  ,Negativo
2270,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2271,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2272,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2273,Atención al cliente impecable. Producto de gran calidad.,Positivo
2274,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2275,  Llegó rápido pero el tamaño no es el esperado.  ,Negativo
2276,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2277,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2278,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2279,Pésima calidad. Muy caro para lo que ofrece.,Negativo
2280,Llegó rápido pero el tamaño no es el esperado.,Positivo
2281,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2282,El producto es excelente pero el envío llegó tarde.,Negativo
2283,Buena calidad pero demasiado caro para el mercado.,Negativo
2284,Atención al cliente impecable. Producto de gran calidad.,positivo
2285,Rápido en llegar pero el empaque estaba sucio.,Negativo
2286,El color es excelente pero es frágil y se rompió.,Positivo
2287,Atención al cliente impecable. Producto de gran calidad.,Positivo
2288,El envío llegó tarde y el producto estaba roto.,Negativo
2289,Atención al cliente impecable. Producto de gran calidad.,Positivo
2290,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2291,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2292,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2293,Buen producto aunque la documentación es confusa.,Positivo
2294,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2295,Pésima calidad. Muy caro para lo que ofrece.,Negativo
2296,El producto es duradero y funciona excelentemente.,Positivo
2297,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2298,Atención al cliente impecable. Producto de gran calidad.,Positivo
2299,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2300,Producto defectuoso. Una decepción total.,Negativo
2301,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2302,El producto es excelente pero el envío llegó tarde.,Positivo
2303,El envío llegó tarde y el producto estaba roto. #@#&*,Negativo
2304,Atención al cliente impecable. Producto de gran calidad.,Positivo
2305,,Negativo
2306,Buen producto aunque la documentación es confusa.,Positivo
2307,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2308,Atención al cliente pésima. Producto de mala calidad.,Negativo
2309,,Negativo
2310,El producto falla constantemente. No lo recomiendo.,Negativo
2311,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2312,Llegó rápido pero el tamaño no es el esperado.,Positivo
2313,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2314,El color es excelente pero es frágil y se rompió.,Negativo
2315,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2316,,Positivo
2317,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2318,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2319,Llegó rápido pero el tamaño no es el esperado.,Positivo
2320,El producto llegó rápido y en excelente estado. Muy recomendado. #@#&*,Positivo
2321,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2322,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2323,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2324,"Mala calidad, roto a los pocos días.",Negativo
2325,Rápido pero de calidad mediocre.,Positivo
2326,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2327,Excelente compra. El color y tamaño son perfectos.,Positivo
2328,"Mala calidad, roto a los pocos días.",Negativo
2329,El producto falla constantemente. No lo recomiendo.,Negativo
2330,Producto duradero pero el precio es elevado.,Negativo
2331,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2332,Atención al cliente pésima. Producto de mala calidad.,Negativo
2333,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2334,Producto defectuoso. Una decepción total.,Negativo
2335,Rápido pero de calidad mediocre.,Negativo
2336,Rápido en llegar pero el empaque estaba sucio.,Positivo
2337,Excelente compra. El color y tamaño son perfectos.,Positivo
2338,El producto falla constantemente. No lo recomiendo.,Negativo
2339,Atención al cliente impecable. Producto de gran calidad.,Positivo
2340,"Mala calidad, roto a los pocos días.",Negativo
2341,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2342,El envío llegó tarde y el producto estaba roto.,Negativo
2343,Atención al cliente pésima. Producto de mala calidad. #@#&*,Negativo
2344,El producto es duradero y funciona excelentemente.,Positivo
2345,Producto defectuoso. Una decepción total.,Negativo
2346,Atención al cliente pésima. Producto de mala calidad.,Negativo
2347,Atención al cliente pésima. Producto de mala calidad.,Negativo
2348,Buen producto aunque la documentación es confusa.,Positivo
2349,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2350,El envío llegó tarde y el producto estaba roto.,Negativo
2351,Atención al cliente impecable. Producto de gran calidad.,Positivo
2352,Llegó rápido pero el tamaño no es el esperado.,Positivo
2353,El envío llegó tarde y el producto estaba roto.,Negativo
2354,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2355,El color es excelente pero es frágil y se rompió.,Positivo
2356,Producto caro y muy lento en funcionar. Gran decepción.,Negativo
2357,Producto sucio y dañado. No recomendado.,Negativo
2358,  El envío fue rápido y el producto es de muy buena calidad.  ,Positivo
2359,Empaque sucio y producto defectuoso. Muy insatisfecho. #@#&*,Negativo
2360,Producto sucio y dañado. No recomendado.,Negativo
2361,El envío llegó tarde y el producto estaba roto.,Negativo
2362,"Mala calidad, roto a los pocos días.",Negativo
2363,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2364,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2365,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2366,El producto es excelente pero el envío llegó tarde.,Positivo
2367,Atención al cliente pésima. Producto de mala calidad.,Negativo
2368,Excelente compra. El color y tamaño son perfectos.,Positivo
2369,Buena calidad pero demasiado caro para el mercado.,Positivo
2370,Llegó rápido pero el tamaño no es el esperado.,Positivo
2371,,Positivo
2372,Buena calidad pero tiene algunas fallas menores.,Negativo
2373,  Producto caro y muy lento en funcionar. Gran decepción.  ,Negativo
2374,El producto es excelente pero el envío llegó tarde.,Negativo
2375,El producto llegó rápido y en excelente estado. Muy recomendado.,Positivo
2376,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2377,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2378,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2379,Producto defectuoso. Una decepción total. #@#&*,Negativo
2380,Empaque sucio y producto defectuoso. Muy insatisfecho. #@#&*,Negativo
2381,El tamaño no es lo que esperaba y falla después de poco uso.,Negativo
2382,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2383,El color es excelente pero es frágil y se rompió.,Positivo
2384,El producto es duradero y funciona excelentemente.,Positivo
2385,Producto eficaz y llegó bien empacado. Recomendado. #@#&*,Positivo
2386,Muy buen servicio de atención al cliente. Producto duradero. #@#&*,Positivo
2387,Pésima calidad. Muy caro para lo que ofrece.,Negativo
2388,Excelente producto aunque la atención fue lenta.,Positivo
2389,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2390,Excelente compra. El color y tamaño son perfectos.,Positivo
2391,Producto sucio y dañado. No recomendado.,Negativo
2392,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2393,Muy buen servicio de atención al cliente. Producto duradero.,Positivo
2394,El producto es duradero y funciona excelentemente.,Positivo
2395,Atención al cliente pésima. Producto de mala calidad.,Negativo
2396,Atención al cliente pésima. Producto de mala calidad.,Negativo
2397,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2398,La calidad es excelente y el precio es justo. Muy satisfecho.,Positivo
2399,Producto duradero pero el precio es elevado.,Positivo
2400,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
2401,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2402,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2403,,Positivo
2404,"Rápido, bien empacado y de buena calidad. Muy contento. #@#&*",Positivo
2405,Excelente compra. El color y tamaño son perfectos.,Positivo
2406,El producto es excelente pero el envío llegó tarde.,Positivo
2407,Producto eficaz y llegó bien empacado. Recomendado.,Positivo
2408,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2409,El envío fue rápido y el producto es de muy buena calidad.,Positivo
2410,Atención al cliente impecable. Producto de gran calidad.,Positivo
2411,Excelente compra. El color y tamaño son perfectos.,Positivo
2412,,Negativo
2413,Empaque sucio y producto defectuoso. Muy insatisfecho.,Negativo
2414,El color es excelente pero es frágil y se rompió.,Negativo
2415,El producto falla constantemente. No lo recomiendo.,Negativo
2416,Excelente compra. El color y tamaño son perfectos. #@#&*,Positivo
2417,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2418,"Rápido, bien empacado y de buena calidad. Muy contento.",Positivo
2419,"Excelente calidad, superó mis expectativas. Compraría de nuevo.",Positivo
